Wall time,Step,Value
1776858442.696898,18,0.897247314453125
1776858508.2930257,47,0.9788920283317566
1776858542.1719096,62,0.98583984375
1776858544.4197803,63,0.9863077998161316
1776858603.6407037,89,0.9928080439567566
1776858637.598868,103,0.9921366572380066
1776858650.14758,107,0.9909464716911316
1776858721.936512,128,0.9875590205192566
1776858804.7008247,164,0.9838155508041382
1776858824.145909,172,0.9789327383041382
1776858907.9556484,191,0.9813639521598816
1776858935.314665,203,0.9837850332260132
1776859028.8886526,244,0.9461771845817566
1776859063.1118417,259,0.9539693593978882
1776859115.4430826,282,0.9313863515853882
1776859122.273686,285,0.9246317744255066
1776859199.7936954,319,0.9478556513786316
1776859306.6856396,366,0.94720458984375
1776859351.8300223,386,0.9363200068473816
1776859388.2740448,402,0.9542338252067566
1776859417.8085108,415,0.9465739130973816
1776859467.7019174,437,0.9574381709098816
1776859531.3989503,465,0.9343363642692566
1776859553.9842472,475,0.955841064453125
1776859567.5845342,481,0.9580790400505066
1776859633.4324162,510,0.9582113027572632
1776859685.594524,533,0.9486491084098816
1776859696.9492424,538,0.957183837890625
1776859701.4881718,540,0.9569804072380066
1776859737.849137,556,0.951629638671875
1776859751.365907,562,0.9457194209098816
1776859824.0370398,594,0.95294189453125
1776859828.57729,596,0.95074462890625
1776859921.7384462,637,0.96624755859375
1776859935.3282306,643,0.9693095088005066
1776859937.5810153,644,0.9643758535385132
1776859968.9940825,658,0.9611409902572632
1776860007.4763749,675,0.9618937373161316
1776860110.8765314,721,0.962066650390625
1776860207.4893842,764,0.955322265625
1776860232.1045504,775,0.9660238027572632
1776860297.1511517,804,0.9706827998161316
1776860416.2393084,857,0.975128173828125
1776860436.3371623,866,0.9750468134880066
1776860481.2246978,886,0.9769389033317566
1776860606.6744096,942,0.9624837636947632
1776860735.4324453,999,0.8262125849723816
1776860771.5836098,1015,0.8810221552848816
1776860796.4469278,1026,0.8953043818473816
1776860821.4577048,1037,0.8965963125228882
1776860864.4825103,1056,0.8717855215072632
1776860898.3578718,1071,0.8436788320541382
1776860911.7795289,1077,0.8260294795036316
1776860983.4271302,1109,0.559539794921875
1776860987.9087408,1111,0.542755126953125
1776861019.048433,1125,0.4796040952205658
1776861034.7425995,1132,0.4686991572380066
1776861076.8426566,1151,0.4532674252986908
1776861079.0386086,1152,0.4534810483455658
1776861105.6049268,1164,0.4411214292049408
1776861128.2448635,1174,0.4278971552848816
1776861132.7417023,1176,0.4229024350643158
1776861150.5350142,1184,0.4110310971736908
1776861225.8112292,1218,0.3597920835018158
1776861301.1728463,1252,0.3235066831111908
1776861305.6152692,1254,0.32513427734375
1776861312.3066947,1257,0.324188232421875
1776861321.165962,1261,0.3312479853630066
1776861334.403714,1267,0.326934814453125
1776861343.2068655,1271,0.33074951171875
1776861462.7996783,1325,0.3158366084098816
1776861507.272628,1345,0.3153483271598816
1776861573.7839577,1375,0.3109944760799408
1776861576.0234969,1376,0.3119405210018158
1776861667.0027041,1417,0.317779541015625
1776861755.4905863,1457,0.3118489682674408
1776861757.6817853,1458,0.3116658627986908
1776861837.7348304,1494,0.299957275390625
1776861855.5025942,1502,0.2985941767692566
1776861873.084005,1510,0.2918803095817566
1776861879.6975672,1513,0.291534423828125
1776861957.3239214,1548,0.307373046875
1776861963.938515,1551,0.3116557002067566
1776861995.0165186,1565,0.3166911005973816
1776862001.6602166,1568,0.319915771484375
1776862039.3164651,1585,0.3184102475643158
1776862063.6432815,1596,0.3009236752986908
1776862156.8768044,1627,0.3022054135799408
1776862174.4955661,1635,0.3037618100643158
1776862252.013999,1670,0.284393310546875
1776862285.3919702,1685,0.2818196713924408
1776862323.1208532,1702,0.282989501953125
1776862327.532025,1704,0.2824503779411316
1776862343.029659,1711,0.2859293818473816
1776862489.632409,1777,0.2961629331111908
1776862645.0361054,1847,0.2840779721736908
1776862673.7097068,1860,0.2979024350643158
1776862689.3418486,1867,0.2935994565486908
1776862760.1092992,1899,0.292510986328125
1776862766.7015347,1902,0.2885640561580658
1776862782.3009617,1909,0.28778076171875
1776862850.9007921,1940,0.286468505859375
1776862895.316674,1960,0.277984619140625
1776862897.560638,1961,0.27581787109375
1776862937.4533255,1979,0.2714945673942566
1776863139.276809,2070,0.28570556640625
1776863159.1524673,2079,0.2747090756893158
1776863181.2027044,2089,0.2671610713005066
1776863205.4898028,2100,0.2628580927848816
