Wall time,Step,Value
1776153178.6288993,18,-1.387406587600708
1776153230.7679942,24,-0.7863871455192566
1776153368.8825207,40,-0.07626987248659134
1776153386.129983,42,-0.0422961451113224
1776153412.0009205,45,0.28128138184547424
1776153506.9802604,56,0.6228117942810059
1776153636.4764516,71,1.0342689752578735
1776153662.3320282,74,1.134182333946228
1776153835.3864894,94,1.8157093524932861
1776153904.3140106,102,1.896383285522461
1776153938.953473,106,2.118659734725952
1776154112.100616,126,3.253260612487793
1776154363.8644078,155,4.203365325927734
1776154389.9177415,158,4.037874221801758
1776154468.2146397,167,4.967851638793945
1776154563.6699932,178,6.854549407958984
1776154607.2100415,183,7.701277256011963
1776154624.5770981,185,7.2229509353637695
1776154668.0487509,190,9.430952072143555
1776155009.0869014,229,27.257740020751953
1776155053.006217,234,34.414451599121094
1776155184.5684988,249,35.966304779052734
1776155237.12298,255,37.67005920410156
1776155280.949342,260,39.99920654296875
1776155342.326616,267,47.11733627319336
1776155394.8425856,273,46.798362731933594
1776155561.712906,292,53.347740173339844
1776155701.910422,308,64.41309356689453
1776155719.4051204,310,59.23753356933594
1776155789.5840273,318,70.63973236083984
1776155894.3200126,330,68.90706634521484
1776155972.7842588,339,79.93451690673828
1776156042.6626456,347,78.51079559326172
1776156181.7421582,363,93.53031158447266
1776156216.5256226,367,90.15338897705078
1776156587.6529083,421,113.05052185058594
1776156590.5238936,422,119.90119934082031
1776156639.5059261,439,121.93563842773438
1776156648.1312976,442,130.11024475097656
1776156656.7475193,445,113.33125305175781
1776156699.8729086,460,106.68220520019531
1776156708.4908178,463,130.27964782714844
1776156711.3586285,464,122.78400421142578
1776156740.0958898,474,125.39418029785156
1776156788.9762404,491,135.1820068359375
1776156794.721855,493,138.17567443847656
1776156855.1893685,514,127.42567443847656
1776156903.9885693,531,143.55772399902344
1776156918.377977,536,117.36071014404297
1776156995.857435,563,146.81724548339844
1776157024.607196,573,144.89463806152344
1776157041.7782629,579,139.34397888183594
1776157061.8909812,586,142.1754150390625
1776157064.752844,587,139.61148071289062
1776157107.7836978,602,147.75546264648438
1776157159.3645942,620,167.3094482421875
1776157165.1062493,622,159.1322479248047
1776157199.3732371,634,157.26365661621094
1776157219.4358082,641,160.5591278076172
1776157222.2836566,642,152.6413116455078
1776157227.9800577,644,164.47410583496094
1776157236.5935087,647,157.2460479736328
1776157242.2990928,649,173.39573669433594
1776157276.7235873,661,156.89724731445312
1776157305.3379505,671,161.82850646972656
1776157353.9740894,688,179.28689575195312
1776157428.3743966,714,167.62550354003906
1776157439.8005574,718,185.32595825195312
1776157451.2632213,722,171.5030517578125
1776157474.268805,730,175.80291748046875
1776157500.0238295,739,196.668701171875
1776157511.4384425,743,183.3582000732422
1776157537.2028494,752,170.76846313476562
1776157548.5921376,756,188.1676025390625
1776157574.3831663,765,194.963623046875
1776157585.84423,769,192.06158447265625
1776157591.544345,771,199.70179748535156
1776157597.3093538,773,178.4853515625
1776157617.3171148,780,195.23562622070312
1776157631.6800394,785,197.22410583496094
1776157637.380633,787,178.0372314453125
1776157651.7179897,792,176.64788818359375
1776157657.4372718,794,175.60565185546875
1776157668.8779862,798,180.10191345214844
1776157680.3793087,802,186.99185180664062
1776157697.4603155,808,173.05880737304688
1776157700.318302,809,193.80384826660156
1776157766.2162962,832,182.4105682373047
1776157777.6745977,836,191.5919647216797
1776157872.2047374,869,191.38162231445312
1776157892.2263603,876,173.29029846191406
1776157909.3987212,882,176.3528289794922
1776157949.4501903,896,204.39617919921875
1776157960.9680202,900,207.545654296875
1776157981.033454,907,215.0530242919922
1776157986.7773256,909,205.56436157226562
1776158003.8711934,915,185.9565887451172
1776158009.6003625,917,202.8074188232422
1776158049.7360551,931,195.911865234375
1776158052.5932264,932,207.81497192382812
1776158081.2356427,942,210.51168823242188
1776158089.7689006,945,211.2149658203125
1776158115.5048046,954,183.73887634277344
1776158126.9351678,958,214.45176696777344
1776158138.4133482,962,199.26866149902344
1776158164.1753597,971,213.54087829589844
1776158167.0453248,972,208.285400390625
1776158184.2865055,978,211.46359252929688
1776158187.1385725,979,219.0858612060547
1776158201.5240343,984,205.25064086914062
1776158253.0851548,1002,208.9352264404297
1776158261.6829162,1005,215.12103271484375
1776158287.398025,1014,203.24798583984375
1776158373.2330892,1044,202.01268005371094
1776158410.2724626,1057,211.953125
1776158427.6274176,1063,205.07635498046875
1776158436.1628797,1066,218.1890106201172
1776158441.8786597,1068,232.83474731445312
1776158453.3802695,1072,211.27490234375
1776158470.526162,1078,200.90188598632812
1776158484.83029,1083,218.5709991455078
1776158513.371679,1093,213.9271240234375
1776158530.5975194,1099,217.8525848388672
1776158544.9072592,1104,219.34442138671875
1776158573.4371946,1114,237.64312744140625
1776158587.7531636,1119,231.12686157226562
1776158693.7473402,1156,229.82000732421875
1776158705.191366,1160,235.646728515625
1776158708.0480049,1161,235.3083953857422
1776158710.901626,1162,253.45921325683594
1776158762.2911355,1180,226.42430114746094
1776158796.5644248,1192,235.46632385253906
1776158799.4122431,1193,241.05734252929688
1776158816.500664,1199,223.11622619628906
1776158836.478123,1206,236.70303344726562
1776158910.7492228,1232,222.15989685058594
1776158945.125561,1244,229.42068481445312
1776158976.6696289,1255,227.86520385742188
1776158985.2630937,1258,230.39817810058594
1776158993.8677778,1261,228.46177673339844
1776159050.9575932,1281,223.7099609375
