Wall time,Step,Value
1776153178.6049643,18,0.1499309241771698
1776153230.7411468,24,0.1444946676492691
1776153368.8585052,40,0.14514389634132385
1776153386.1068213,42,0.14602118730545044
1776153411.9749844,45,0.14827397465705872
1776153506.9533737,56,0.15425661206245422
1776153636.4504333,71,0.16571639478206635
1776153662.3050432,74,0.1685553640127182
1776153835.378501,94,0.19586318731307983
1776153904.2871912,102,0.2101987898349762
1776153938.9266322,106,0.2209828794002533
1776154112.0755832,126,0.2864171862602234
1776154363.857132,155,0.4972991943359375
1776154389.8937168,158,0.520588755607605
1776154468.18903,167,0.6147519946098328
1776154563.64609,178,0.8130571246147156
1776154607.1851568,183,0.9189378619194031
1776154624.5531678,185,1.0079401731491089
1776154668.021244,190,1.1155816316604614
1776155009.0594702,229,4.117729187011719
1776155052.9810383,234,4.330450057983398
1776155184.547476,249,4.866829872131348
1776155237.0991037,255,5.266417980194092
1776155280.9241943,260,5.580204963684082
1776155342.3008778,267,5.997140407562256
1776155394.8187637,273,6.054215908050537
1776155561.686254,292,6.432005882263184
1776155701.8841152,308,6.885892868041992
1776155719.3793166,310,6.304757595062256
1776155789.559606,318,7.93921422958374
1776155894.3133016,330,6.744297027587891
1776155972.7627356,339,8.115442276000977
1776156042.6369348,347,7.8899946212768555
1776156181.7172606,363,8.519453048706055
1776156216.5009928,367,8.577064514160156
1776156587.6480427,421,9.526296615600586
1776156590.5187821,422,9.46224594116211
1776156639.5002403,439,10.331531524658203
1776156648.1261055,442,10.36075210571289
1776156656.7426102,445,10.429117202758789
1776156699.8680377,460,8.82832145690918
1776156708.4858356,463,9.97574234008789
1776156711.3533084,464,10.096004486083984
1776156740.0910375,474,10.403270721435547
1776156788.9713461,491,10.592781066894531
1776156794.716733,493,10.715014457702637
1776156855.184454,514,9.990957260131836
1776156903.9834337,531,11.226901054382324
1776156918.3730674,536,9.256929397583008
1776156995.852322,563,10.631012916564941
1776157024.602071,573,11.580793380737305
1776157041.7732306,579,10.202173233032227
1776157061.8860795,586,10.76230239868164
1776157064.7479775,587,10.054387092590332
1776157107.7786996,602,10.86384391784668
1776157159.3597145,620,12.038432121276855
1776157165.1013446,622,11.535873413085938
1776157199.3684013,634,11.15424633026123
1776157219.4308627,641,11.343666076660156
1776157222.2782927,642,11.029359817504883
1776157227.9752333,644,11.68585205078125
1776157236.5879288,647,11.353652000427246
1776157242.2937977,649,11.979362487792969
1776157276.7187483,661,11.173163414001465
1776157305.3326747,671,11.631340026855469
1776157353.9692745,688,12.638102531433105
1776157428.369416,714,11.855934143066406
1776157439.79573,718,12.727152824401855
1776157451.2583132,722,12.124876976013184
1776157474.2638965,730,11.884346008300781
1776157500.0187178,739,13.136229515075684
1776157511.4335606,743,12.10157299041748
1776157537.1977692,752,12.91069221496582
1776157548.5868976,756,13.116935729980469
1776157574.3783355,765,13.16911506652832
1776157585.8393183,769,12.771522521972656
1776157591.539217,771,13.43215560913086
1776157597.3042445,773,12.284296989440918
1776157617.3121278,780,13.598287582397461
1776157631.6750386,785,13.446822166442871
1776157637.3757842,787,12.591545104980469
1776157651.7131412,792,12.791204452514648
1776157657.4322672,794,12.07397747039795
1776157668.872849,798,12.070783615112305
1776157680.3737826,802,12.508123397827148
1776157697.45528,808,12.18521499633789
1776157700.3133235,809,12.822149276733398
1776157766.2113554,832,12.5880126953125
1776157777.6691508,836,13.15302848815918
1776157872.1998448,869,13.192774772644043
1776157892.2215242,876,11.336634635925293
1776157909.3930154,882,11.872523307800293
1776157949.444615,896,12.936025619506836
1776157960.9631445,900,13.822931289672852
1776157981.0283191,907,14.031621932983398
1776157986.772386,909,13.281908988952637
1776158003.8663883,915,12.888636589050293
1776158009.5954316,917,12.870805740356445
1776158049.7311342,931,13.012121200561523
1776158052.5880613,932,13.733774185180664
1776158081.2308295,942,13.67444896697998
1776158089.7640324,945,13.467829704284668
1776158115.49996,954,12.5321044921875
1776158126.9302826,958,14.041765213012695
1776158138.4082956,962,13.16211223602295
1776158164.170493,971,12.855792045593262
1776158167.0400045,972,13.986780166625977
1776158184.2816575,978,13.576316833496094
1776158187.129299,979,14.338582992553711
1776158201.5190117,984,13.494425773620605
1776158253.0799215,1002,13.863512992858887
1776158261.6780946,1005,14.236635208129883
1776158287.3932006,1014,13.252485275268555
1776158373.2282295,1044,13.614798545837402
1776158410.2669935,1057,13.524874687194824
1776158427.6222365,1063,13.524612426757812
1776158436.1578221,1066,13.439704895019531
1776158441.8733418,1068,14.310319900512695
1776158453.3750627,1072,13.055868148803711
1776158470.5212853,1078,13.002985000610352
1776158484.8252232,1083,13.712961196899414
1776158513.3664305,1093,12.86120891571045
1776158530.5921082,1099,12.8899564743042
1776158544.9022477,1104,14.112476348876953
1776158573.4314911,1114,13.991781234741211
1776158587.7479882,1119,14.473883628845215
1776158693.7424872,1156,14.51959228515625
1776158705.185732,1160,14.56430435180664
1776158708.04318,1161,14.070635795593262
1776158710.8967671,1162,15.705375671386719
1776158762.2855809,1180,13.854655265808105
1776158796.559268,1192,13.954055786132812
1776158799.4073064,1193,14.930213928222656
1776158816.4955971,1199,13.500460624694824
1776158836.4733016,1206,13.949676513671875
1776158910.744356,1232,13.362711906433105
1776158945.1204667,1244,14.395350456237793
1776158976.6647692,1255,14.25247859954834
1776158985.258235,1258,14.117042541503906
1776158993.862103,1261,13.746145248413086
1776159050.9522967,1281,13.784347534179688
1776159068.0905154,1287,14.852912902832031
1776159088.1648278,1294,14.728307723999023
1776159105.3297477,1300,14.369209289550781
1776159151.2092187,1316,14.473251342773438
1776159159.7750592,1319,13.098475456237793
1776159191.3354568,1330,13.98727035522461
1776159199.8687053,1333,14.221014022827148
1776159208.3823874,1336,12.62092113494873
1776159211.2363007,1337,13.100954055786133
1776159348.543866,1385,14.5684814453125
1776159357.0621245,1388,14.114349365234375
1776159365.6142602,1391,13.473029136657715
1776159368.4657106,1392,13.709158897399902
1776159431.2462,1414,13.619956970214844
1776159465.5087943,1426,14.366480827331543
1776159471.173461,1428,13.93751049041748
1776159482.6032689,1432,14.419844627380371
1776159494.0720606,1436,14.406004905700684
1776159505.4112043,1440,14.639842987060547
1776159576.6678376,1465,14.914190292358398
1776159579.5342789,1466,14.627387046813965
1776159610.9529278,1477,14.139877319335938
1776159633.766088,1485,15.248201370239258
1776159645.2199347,1489,15.15510082244873
1776159650.9352543,1491,15.233549118041992
1776159699.4950924,1508,15.43924617767334
1776159742.2429936,1523,14.36916732788086
1776159753.7123194,1527,13.150683403015137
1776159825.144873,1552,15.007770538330078
1776159870.8159032,1568,14.926671981811523
1776159873.6934261,1569,14.713733673095703
1776159916.4971113,1584,14.219576835632324
1776159927.87731,1588,14.114866256713867
1776159973.6893642,1604,14.388986587524414
1776159976.566987,1605,15.111455917358398
1776160013.8634384,1618,14.999313354492188
1776160039.6807334,1627,14.83354377746582
1776160053.9434056,1632,14.05908489227295
1776160068.1872725,1637,14.508695602416992
1776160076.71193,1640,14.126640319824219
1776160090.966577,1645,14.46540355682373
1776160099.4681685,1648,15.41609001159668
1776160133.6898053,1660,15.581049919128418
1776160156.527159,1668,14.615496635437012
1776160176.45768,1675,14.897354125976562
1776160196.4451935,1682,14.447273254394531
1776160222.2607005,1691,14.217947006225586
1776160233.607577,1695,14.101339340209961
1776160239.3076422,1697,14.557520866394043
1776160245.046053,1699,15.666448593139648
1776160253.6262994,1702,15.02351188659668
1776160273.6125896,1709,15.282878875732422
1776160299.457785,1718,15.026521682739258
1776160328.0440812,1728,15.572086334228516
1776160339.5334344,1732,15.41894817352295
1776160345.3239856,1734,15.266351699829102
1776160353.8972707,1737,14.544227600097656
1776160368.1888728,1742,14.695112228393555
1776160376.7579622,1745,14.648870468139648
1776160379.632387,1746,15.698054313659668
1776160382.5327013,1747,14.620304107666016
1776160436.832737,1766,14.678004264831543
1776160462.5763974,1775,15.06751537322998
1776160479.6832988,1781,14.731955528259277
1776160499.8320868,1788,14.120918273925781
1776160502.7588735,1789,13.867949485778809
1776160528.5424643,1798,14.619104385375977
