Wall time,Step,Value
1776153178.6039681,18,0.0462675504386425
1776153230.7396948,24,0.04362564533948898
1776153368.8575683,40,0.041345708072185516
1776153386.105814,42,0.04113757237792015
1776153411.9740689,45,0.04175162315368652
1776153506.9524782,56,0.0424121730029583
1776153636.4495625,71,0.0429421029984951
1776153662.3033905,74,0.04329956695437431
1776153835.3775775,94,0.04684796184301376
1776153904.2860892,102,0.049660325050354004
1776153938.925684,106,0.05212939530611038
1776154112.0746675,126,0.06853054463863373
1776154363.8561823,155,0.13323287665843964
1776154389.89232,158,0.13820406794548035
1776154468.187718,167,0.16066372394561768
1776154563.6447215,178,0.20548459887504578
1776154607.1842077,183,0.2314912974834442
1776154624.5522382,185,0.2553699016571045
1776154668.0200841,190,0.27533185482025146
1776155009.058544,229,0.9284814596176147
1776155052.979709,234,1.0228196382522583
1776155184.5465546,249,1.1463797092437744
1776155237.0982652,255,1.2554835081100464
1776155280.9233975,260,1.2943360805511475
1776155342.2998476,267,1.371454119682312
1776155394.817802,273,1.410274863243103
1776155561.685317,292,1.4868534803390503
1776155701.8831491,308,1.5715291500091553
1776155719.3783414,310,1.4216840267181396
1776155789.5587077,318,1.7875498533248901
1776155894.3125243,330,1.5391147136688232
1776155972.761821,339,1.829068899154663
1776156042.6359932,347,1.7548935413360596
1776156181.7163787,363,1.8807103633880615
1776156216.499943,367,1.9156287908554077
1776156587.6474473,421,2.089886426925659
1776156590.5180836,422,2.0825436115264893
1776156639.4995377,439,2.2083511352539062
1776156648.1253643,442,2.244913101196289
1776156656.7420585,445,2.262413263320923
1776156699.867345,460,1.9106420278549194
1776156708.4850073,463,2.1538522243499756
1776156711.352652,464,2.1711108684539795
1776156740.0902612,474,2.246943712234497
1776156788.9707425,491,2.294844388961792
1776156794.7161047,493,2.2987217903137207
1776156855.1837733,514,2.161499500274658
1776156903.982608,531,2.4635767936706543
1776156918.3722556,536,2.037029266357422
1776156995.8517852,563,2.3353638648986816
1776157024.601512,573,2.5298802852630615
1776157041.772507,579,2.2770771980285645
1776157061.8855321,586,2.383070468902588
1776157064.7473838,587,2.2267885208129883
1776157107.7778025,602,2.4259495735168457
1776157159.3591747,620,2.6754374504089355
1776157165.1006992,622,2.585949420928955
1776157199.3677783,634,2.5016422271728516
1776157219.4302633,641,2.529902935028076
1776157222.2774737,642,2.4494569301605225
1776157227.9746785,644,2.612492084503174
1776157236.5871892,647,2.5223159790039062
1776157242.2929578,649,2.6839141845703125
1776157276.7182171,661,2.4858055114746094
1776157305.3321307,671,2.5955755710601807
1776157353.9687328,688,2.801877975463867
1776157428.3686955,714,2.660111665725708
1776157439.7950943,718,2.8404252529144287
1776157451.2576048,722,2.7098746299743652
1776157474.2630918,730,2.6729888916015625
1776157500.0181034,739,2.9411351680755615
1776157511.4327333,743,2.688011884689331
1776157537.196823,752,2.878995418548584
1776157548.5860934,756,2.96173095703125
1776157574.3775895,765,2.9405012130737305
1776157585.8386137,769,2.85776948928833
1776157591.5385356,771,3.011690855026245
1776157597.3036885,773,2.770974636077881
1776157617.3115506,780,3.0425384044647217
1776157631.6743662,785,3.0264124870300293
1776157637.375191,787,2.8326797485351562
1776157651.7125967,792,2.8985514640808105
1776157657.4315612,794,2.7331180572509766
1776157668.8722942,798,2.7105350494384766
1776157680.3726556,802,2.842607021331787
1776157697.4545546,808,2.7635746002197266
1776157700.3127184,809,2.906156539916992
1776157766.210716,832,2.853665351867676
1776157777.6682754,836,3.0103330612182617
1776157872.1990945,869,2.961271286010742
1776157892.2207742,876,2.558542490005493
1776157909.3923461,882,2.6948018074035645
1776157949.4438925,896,2.926161527633667
1776157960.9625943,900,3.124938726425171
1776157981.0276046,907,3.1423239707946777
1776157986.7717526,909,3.003751277923584
1776158003.865742,915,2.908050060272217
1776158009.594792,917,2.876002073287964
1776158049.730254,931,2.9292619228363037
1776158052.587232,932,3.104581832885742
1776158081.2300692,942,3.0896546840667725
1776158089.7632227,945,3.03560209274292
1776158115.4994266,954,2.8534762859344482
1776158126.9295988,958,3.1825308799743652
1776158138.4076111,962,2.9955968856811523
1776158164.1698856,971,2.9229631423950195
1776158167.0394437,972,3.1848278045654297
1776158184.281123,978,3.088174819946289
1776158187.1283922,979,3.2672829627990723
1776158201.5184557,984,3.078007459640503
1776158253.0791192,1002,3.155073642730713
1776158261.6774924,1005,3.238015651702881
1776158287.392663,1014,3.0320396423339844
1776158373.22761,1044,3.134438991546631
1776158410.2661834,1057,3.092566967010498
1776158427.6216834,1063,3.107996702194214
1776158436.157039,1066,3.074968099594116
1776158441.8726757,1068,3.2583999633789062
1776158453.3745239,1072,3.003282308578491
1776158470.5206861,1078,2.968721389770508
1776158484.824671,1083,3.137221336364746
1776158513.3656845,1093,2.9597079753875732
1776158530.5911806,1099,2.9285647869110107
1776158544.901425,1104,3.206251859664917
1776158573.430783,1114,3.1837944984436035
1776158587.7471888,1119,3.3013312816619873
1776158693.7418542,1156,3.284942150115967
1776158705.1850336,1160,3.3006720542907715
1776158708.04263,1161,3.1982381343841553
1776158710.896131,1162,3.552650213241577
1776158762.2847774,1180,3.1418943405151367
1776158796.5584357,1192,3.1817538738250732
1776158799.4066346,1193,3.3792216777801514
1776158816.4947248,1199,3.065328598022461
1776158836.4727018,1206,3.1701018810272217
1776158910.7437348,1232,3.013444423675537
1776158945.1196728,1244,3.263225555419922
1776158976.6641843,1255,3.235273838043213
1776158985.2573862,1258,3.1798243522644043
1776158993.8614523,1261,3.1075198650360107
1776159050.9516838,1281,3.091653823852539
1776159068.0899599,1287,3.335897207260132
1776159088.164028,1294,3.328350067138672
1776159105.328801,1300,3.2319741249084473
1776159151.2085533,1316,3.2745723724365234
1776159159.7744446,1319,2.953176498413086
1776159191.334735,1330,3.1498141288757324
1776159199.8679807,1333,3.196251630783081
1776159208.3815491,1336,2.8463077545166016
1776159211.2356603,1337,2.9438843727111816
1776159348.5430212,1385,3.2989768981933594
1776159357.0615695,1388,3.177398443222046
1776159365.613638,1391,3.043229103088379
1776159368.465069,1392,3.1033058166503906
1776159431.2455418,1414,3.0398242473602295
1776159465.5078692,1426,3.237044334411621
1776159471.1728642,1428,3.1233556270599365
1776159482.6014419,1432,3.2608065605163574
1776159494.0714812,1436,3.2553744316101074
1776159505.4105818,1440,3.3094124794006348
1776159576.667048,1465,3.361631155014038
1776159579.5336409,1466,3.284900188446045
1776159610.9521394,1477,3.1653144359588623
1776159633.7654603,1485,3.4238014221191406
1776159645.2191408,1489,3.408039093017578
1776159650.9345982,1491,3.421722173690796
1776159699.494453,1508,3.4708023071289062
1776159742.242214,1523,3.2409420013427734
1776159753.711642,1527,2.960704803466797
1776159825.1442823,1552,3.378143072128296
1776159870.815316,1568,3.3304362297058105
1776159873.6927896,1569,3.2985119819641113
1776159916.4964297,1584,3.2020747661590576
1776159927.8766947,1588,3.175842046737671
