Wall time,Step,Value
1775123720.5580087,600,0.1602783203125
1775123723.4236672,601,0.4072163999080658
1775123726.3082614,602,0.425140380859375
1775123729.166398,603,0.4484456479549408
1775123732.014272,604,0.4803365170955658
1775123734.8717747,605,0.4865824580192566
1775123737.7596242,606,0.4856770932674408
1775123740.6061804,607,0.4803365170955658
1775123743.5620687,608,0.471771240234375
1775123746.4478083,609,0.4591878354549408
1775123749.297647,610,0.44476318359375
1775123752.1571019,611,0.4268798828125
1775123755.0113783,612,0.41033935546875
1775123757.8672423,613,0.3976033627986908
1775123760.713784,614,0.3902587890625
1775123763.5760264,615,0.3816935420036316
1775123766.4230947,616,0.3806355893611908
1775123769.3038023,617,0.3813374936580658
1775123772.1592855,618,0.3823649287223816
1775123775.0157168,619,0.3858642578125
1775123777.854665,620,0.38665771484375
1775123780.7132661,621,0.3796183466911316
1775123783.561573,622,0.3767293393611908
1775123786.394846,623,0.37835693359375
1775123789.2641623,624,0.3757731318473816
1775123792.1171107,625,0.3725484311580658
1775123794.9609609,626,0.3686726987361908
1775123797.800378,627,0.363800048828125
1775123800.642983,628,0.358612060546875
1775123803.4868832,629,0.3535970151424408
1775123806.3461235,630,0.3489888608455658
1775123809.2068515,631,0.3393758237361908
1775123812.067959,632,0.326416015625
1775123814.9365284,633,0.31591796875
1775123817.7940006,634,0.30474853515625
1775123820.662394,635,0.2919820249080658
1775123823.5383003,636,0.2838643491268158
1775123826.3832924,637,0.27728271484375
1775123829.2542171,638,0.2718505859375
1775123832.141772,639,0.2671915888786316
1775123834.9958625,640,0.2586568295955658
1775123837.8438776,641,0.2492268979549408
1775123840.7053852,642,0.2420552670955658
1775123843.548703,643,0.234588623046875
1775123846.415523,644,0.2288106381893158
1775123849.2771907,645,0.226165771484375
1775123852.1401198,646,0.2208760678768158
1775123854.9909153,647,0.2177530974149704
1775123857.8380506,648,0.215606689453125
1775123860.7533865,649,0.2134602963924408
1775123863.6058328,650,0.2115071713924408
1775123866.5018787,651,0.2104085385799408
1775123869.3787608,652,0.210968017578125
1775123872.2746549,653,0.2096049040555954
1775123875.1829531,654,0.2009989470243454
1775123878.0222015,655,0.1968485563993454
1775123880.913928,656,0.1936747282743454
1775123883.7772229,657,0.192718505859375
1775123886.6445816,658,0.196044921875
1775123889.5055714,659,0.1978251188993454
1775123892.4180427,660,0.200286865234375
1775123895.2775555,661,0.2029622495174408
1775123898.132679,662,0.2046305388212204
1775123901.0350099,663,0.2071533203125
1775123903.8919795,664,0.207611083984375
1775123906.7832947,665,0.2064615935087204
1775123909.642773,666,0.2064310759305954
1775123912.521583,667,0.2061869353055954
1775123915.398417,668,0.206695556640625
1775123918.289704,669,0.207794189453125
1775123921.1451147,670,0.2090047299861908
1775123924.0377998,671,0.2091471403837204
1775123926.8882668,672,0.21044921875
1775123929.7300727,673,0.20904541015625
1775123932.5963886,674,0.2067057341337204
1775123935.4554975,675,0.203704833984375
1775123938.3236542,676,0.2023518979549408
1775123941.1745229,677,0.2021586149930954
1775123944.0398278,678,0.2006327360868454
1775123946.9025888,679,0.1985880583524704
1775123949.76893,680,0.1964009702205658
1775123952.6195872,681,0.1952921599149704
1775123955.4737234,682,0.1934814453125
1775123958.3289294,683,0.1912841796875
1775123961.2524,684,0.18914794921875
1775123964.1340625,685,0.1872965544462204
1775123966.9929643,686,0.1868693083524704
1775123969.897097,687,0.1864725798368454
1775123972.8266308,688,0.1857706755399704
1775123975.6923015,689,0.1842244565486908
1775123978.5428565,690,0.18255615234375
